fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,finisher_desconocido,id,modalidad
cruzandolameta,LXXXV TRAVESÍA A NADO PUERTO DE MOTRIL,2026-08-15,Sábado,0.0,Otros,Absoluta/General,45,149,Motril,Comarca de la Costa Granadina,Granada,0,2618,PRUEBA ABSOLUTA
cruzandolameta,LXXXV TRAVESÍA A NADO PUERTO DE MOTRIL,2026-08-15,Sábado,0.0,Otros,Absoluta/General,14,19,Motril,Comarca de la Costa Granadina,Granada,0,2618,PRUEBA JÓVENES
cruzandolameta,TRAVESÍA 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,Otros,Infantil,6,7,Roquetas de Mar,,Almería,0,2628,INFANTIL
cruzandolameta,TRAVESÍA 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,Otros,Otros,1,2,Roquetas de Mar,,Almería,0,2628,ADAPTADO INFANTIL
cruzandolameta,TRAVESÍA 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,Otros,Absoluta/General,14,35,Roquetas de Mar,,Almería,0,2628,ADULTOS
cruzandolameta,TRAVESÍA 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,Otros,Infantil,15,9,Roquetas de Mar,,Almería,0,2628,ALEVÍN
cruzandolameta,TRAVESÍA 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,Otros,Infantil,4,7,Roquetas de Mar,,Almería,0,2628,CADETE
cruzandolameta,TRAVESÍA 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,Otros,Otros,1,5,Roquetas de Mar,,Almería,0,2628,ADAPTADO ADULTOS
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Absoluta/General,52,91,Roquetas de Mar,,Almería,0,2629,ABSOLUTA
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,22,0,Roquetas de Mar,,Almería,0,2629,BEBE - F
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,12,0,Roquetas de Mar,,Almería,0,2629,PREBENJAMIN - F
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,0,13,Roquetas de Mar,,Almería,0,2629,ALEVIN - M
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,0,20,Roquetas de Mar,,Almería,0,2629,BEBE - M
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,0,20,Roquetas de Mar,,Almería,0,2629,PREBENJAMIN - M
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,0,17,Roquetas de Mar,,Almería,0,2629,BENJAMIN - M
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,16,0,Roquetas de Mar,,Almería,0,2629,BENJAMIN - F
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,7,0,Roquetas de Mar,,Almería,0,2629,CADETE - F
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,13,0,Roquetas de Mar,,Almería,0,2629,ALEVIN - F
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,0,6,Roquetas de Mar,,Almería,0,2629,INFANTIL - M
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Otros,0,2,Roquetas de Mar,,Almería,0,2629,ADAPTADO INFANTIL
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Otros,1,1,Roquetas de Mar,,Almería,0,2629,ADAPTADO ADULTOS
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,7,0,Roquetas de Mar,,Almería,0,2629,INFANTIL - F
cruzandolameta,ATLETISMO 100 HORAS DEL DEPORTE ROQUETAS DE MAR 2026,2026-08-15,Sábado,0.0,road running,Infantil,0,5,Roquetas de Mar,,Almería,0,2629,CADETE - M
cruzandolameta,XXV CARRERA POPULAR ''EL PESTIÑO'',2026-08-09,Domingo,0.0,road running,Infantil,4,4,Vélez de Benaudalla,Comarca de la Costa Granadina,Granada,0,2614,ALEVIN
cruzandolameta,XXV CARRERA POPULAR ''EL PESTIÑO'',2026-08-09,Domingo,0.0,road running,Infantil,2,4,Vélez de Benaudalla,Comarca de la Costa Granadina,Granada,0,2614,INFANTIL
cruzandolameta,XXV CARRERA POPULAR ''EL PESTIÑO'',2026-08-09,Domingo,0.0,road running,Infantil,1,1,Vélez de Benaudalla,Comarca de la Costa Granadina,Granada,0,2614,CADETE
cruzandolameta,XXV CARRERA POPULAR ''EL PESTIÑO'',2026-08-09,Domingo,0.0,road running,Infantil,5,12,Vélez de Benaudalla,Comarca de la Costa Granadina,Granada,0,2614,BENJAMIN
cruzandolameta,XXV CARRERA POPULAR ''EL PESTIÑO'',2026-08-09,Domingo,10.0,road running,Absoluta/General,30,133,Vélez de Benaudalla,Comarca de la Costa Granadina,Granada,0,2614,10k
cruzandolameta,X CARRERA POPULAR ALAMEDILLA - LA SOLANA,2026-08-08,Sábado,12.0,road running,Absoluta/General,15,34,Alamedilla,Comarca de Los Montes,Granada,0,2615,12K
cruzandolameta,DESAFIO NOCTURNO LA CUMBRE ''SUBIDA AL AGÜICA VERANO'' 2026,2026-08-08,Sábado,16.0,trail running,Absoluta/General,15,52,Sorbas,,Almería,0,2621,SUBIDA 16K
cruzandolameta,GARRUCHA - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-08-01,Sábado,0.0,road running,Absoluta/General,6,10,Garrucha,,Almería,0,2577,SUB-16
cruzandolameta,GARRUCHA - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-08-01,Sábado,0.0,road running,Absoluta/General,10,7,Garrucha,,Almería,0,2577,SUB-14
cruzandolameta,GARRUCHA - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-08-01,Sábado,0.0,road running,Absoluta/General,9,11,Garrucha,,Almería,0,2577,SUB-10
cruzandolameta,GARRUCHA - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-08-01,Sábado,0.0,road running,Absoluta/General,17,13,Garrucha,,Almería,0,2577,SUB-12
cruzandolameta,GARRUCHA - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-08-01,Sábado,0.0,road running,Absoluta/General,88,239,Garrucha,,Almería,0,2577,ABSOLUTA
cruzandolameta,XV TRAVESÍA EL PUERTO A NADO “FIESTAS DE SANTA ANA'' 2026,2026-07-26,Domingo,0.0,Otros,Infantil,22,24,Roquetas de Mar,,Almería,0,2622,ALEVIN - JUNIOR
cruzandolameta,XV TRAVESÍA EL PUERTO A NADO “FIESTAS DE SANTA ANA'' 2026,2026-07-26,Domingo,0.0,Otros,Otros,5,13,Roquetas de Mar,,Almería,0,2622,JOVENES NADADORES Y ADAPTADA
cruzandolameta,XV TRAVESÍA EL PUERTO A NADO “FIESTAS DE SANTA ANA'' 2026,2026-07-26,Domingo,0.0,Otros,Mayores/Veteranos,10,32,Roquetas de Mar,,Almería,0,2622,ABSOLUTA - MASTER
cruzandolameta,III ASFALTRAIL ''LA PINTORESCA'',2026-07-25,Sábado,6.0,trail running,Absoluta/General,45,31,Vícar,,Almería,0,2590,SENDERISMO 6K
cruzandolameta,III ASFALTRAIL ''LA PINTORESCA'',2026-07-25,Sábado,14.0,trail running,Absoluta/General,41,139,Vícar,,Almería,0,2590,ASFALTRAIL 14K
cruzandolameta,XI CARRERA EL GRUPO S.C.A,2026-07-25,Sábado,5.0,road running,Absoluta/General,197,233,Gualchos,Comarca de la Costa Granadina,Granada,0,2602,5K
cruzandolameta,XI CARRERA EL GRUPO S.C.A,2026-07-25,Sábado,0.0,road running,Infantil,4,12,Gualchos,Comarca de la Costa Granadina,Granada,0,2602,ALEVIN
cruzandolameta,XI CARRERA EL GRUPO S.C.A,2026-07-25,Sábado,12.0,road running,Absoluta/General,45,174,Gualchos,Comarca de la Costa Granadina,Granada,0,2602,12K
cruzandolameta,XI CARRERA EL GRUPO S.C.A,2026-07-25,Sábado,0.0,road running,Infantil,5,5,Gualchos,Comarca de la Costa Granadina,Granada,0,2602,PREBENJAMIN
cruzandolameta,XI CARRERA EL GRUPO S.C.A,2026-07-25,Sábado,0.0,road running,Infantil,10,3,Gualchos,Comarca de la Costa Granadina,Granada,0,2602,BENJAMIN
cruzandolameta,XI CARRERA EL GRUPO S.C.A,2026-07-25,Sábado,0.0,road running,Absoluta/General,1,4,Gualchos,Comarca de la Costa Granadina,Granada,0,2602,PITUFOS
cruzandolameta,CUEVAS DEL ALMANZORA - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-07-18,Sábado,3.84,road running,Absoluta/General,35,134,Cuevas del Almanzora,,Almería,0,2576,"7,68 - 3,84 KM"
cruzandolameta,III CARRERA PESCADERIA VIRGEN DEL CARMEN,2026-07-12,Domingo,6.5,road running,Infantil,23,79,Almería,,Almería,0,2601,"6,5K - 1,1K  - Infantiles"
cruzandolameta,XIII CARRERA NOCTURNA CIUDAD DE BALERMA 2026,2026-07-11,Sábado,4.5,road running,Infantil,94,237,"Ejido, El",,Almería,0,2565,"9 o 4,5 Km - Carreras Infantiles"
cruzandolameta,X CARRERA NOCTURNA CONTRA EL CANCER CIUDAD DE ALMERIA,2026-07-04,Sábado,5.0,road running,Absoluta/General,306,435,Almería,,Almería,0,2495,5 Km
cruzandolameta,"XXXVII Prueba de Fondo ""Río Dilar”",2026-06-28,Domingo,10.0,road running,Absoluta/General,171,666,Dílar,Comarca de la Vega de Granada,Granada,0,2481,10K
cruzandolameta,"IV SUBIDA CICLISTA ""ALTO DEL PURCHE""",2026-06-28,Domingo,0.0,Ciclismo y btt,Absoluta/General,8,80,Monachil,Comarca de la Vega de Granada,Granada,0,2527,Cronoescalada
cruzandolameta,II CARRERA SOLIDARIA ''RUTA 091'' MOTRIL,2026-06-27,Sábado,0.0,road running,Absoluta/General,139,249,Motril,Comarca de la Costa Granadina,Granada,0,2603,5091 metros
cruzandolameta,"VI Prueba de Fondo ""Jamón de Trevélez""",2026-06-21,Domingo,10.0,road running,Absoluta/General,120,347,Trevélez,Comarca de la Alpujarra Granadina,Granada,0,2480,10K
cruzandolameta,II CARRERA ''LAGO VICTORIA ALMERIMAR C.D. AGUILERA'',2026-06-21,Domingo,10.0,road running,Infantil,52,182,"Ejido, El",,Almería,0,2557,10K - 5K - C.Infantiles
cruzandolameta,LAUJAR DE ANDARAX - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-06-20,Sábado,5.0,road running,Absoluta/General,35,94,Láujar de Andarax,,Almería,0,2574,"9,91 - 5 KM"
cruzandolameta,"XLIV Prueba de Fondo ""Ciudad de Dúrcal-Puente de lata""",2026-06-14,Domingo,10.0,road running,Absoluta/General,228,843,Dúrcal,Comarca del Valle de Lecrín,Granada,0,2479,10K
cruzandolameta,II MEDIA MARATON BTT SIERRA ELVIRA,2026-06-14,Domingo,21.097,Ciclismo y btt,Absoluta/General,7,98,Atarfe,Comarca de la Vega de Granada,Granada,0,2514,Media maratón
cruzandolameta,II XCO OGIJARES ESCUELAS,2026-06-13,Sábado,0.0,Ciclismo y btt,Absoluta/General,3,9,Ogíjares,Comarca de la Vega de Granada,Granada,0,2506,Rally
cruzandolameta,MARÍA - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-06-13,Sábado,5.37,road running,Absoluta/General,22,88,María,Los Vélez,Almería,0,2573,"10,74 - 5,37 KM"
cruzandolameta,XI DESAFIO VALE,2026-06-07,Domingo,0.0,trail running,Absoluta/General,7,11,Dúrcal,Comarca del Valle de Lecrín,Granada,0,2580,Varias
cruzandolameta,I XCO MOTRIL,2026-06-06,Sábado,0.0,Ciclismo y btt,Absoluta/General,2,13,Motril,Comarca de la Costa Granadina,Granada,0,2505,Rally
cruzandolameta,V ROAD RUNNING VÍCAR,2026-06-06,Sábado,10.0,road running,Infantil,47,160,Vícar,,Almería,0,2568,"10K, 6K, Milla por la Igualdad, 800 metros inclusivos y Carrera Infantiles"
cruzandolameta,SORBAS - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-06-06,Sábado,8.99,road running,Absoluta/General,34,118,Sorbas,,Almería,0,2572,"8,99 Km"
cruzandolameta,MARCHA CICLOTURISTA SIERRAS DE LA ALPUJARRA LA INDOMABLE 2026,2026-06-06,Sábado,178.0,Ciclismo y btt,Absoluta/General,4,252,Berja,,Almería,0,2592,147 Y 178 Km
cruzandolameta,XXI CARRERA NOCTURNA DE LA MISTELA,2026-06-05,Viernes,10.0,road running,Infantil,142,383,"Palacios y Villafranca, Los",,Sevilla,0,2546,10K - 5K - C.Infantiles
cruzandolameta,"XVII Prueba de Fondo ""Del Cordero Segureño""",2026-05-31,Domingo,10.0,road running,Absoluta/General,89,308,Huéscar,Comarca de Huéscar,Granada,0,2478,10K
cruzandolameta,APOLO BIKE,2026-05-31,Domingo,42.195,Ciclismo y btt,Absoluta/General,6,128,Loja,Comarca de Loja,Granada,0,2520,Maratón
cruzandolameta,XXXVI ALMUÑECAR COTA 1200,2026-05-31,Domingo,0.0,Ciclismo y btt,Absoluta/General,1,102,Almuñécar,Comarca de la Costa Granadina,Granada,0,2526,Cronoescalada
cruzandolameta,III TRAIL ''EL BASTITÁN'',2026-05-31,Domingo,17.0,trail running,Absoluta/General,9,47,Baza,Comarca de Baza,Granada,0,2538,33 - 23 - 17 Km
cruzandolameta,MAIMON TRAIL Y SENDERISMO 2026,2026-05-24,Domingo,13.0,trail running,Absoluta/General,31,102,Vélez-Blanco,Los Vélez,Almería,0,2539,24 o 13 Km
cruzandolameta,CARRERA SOLIDARIA RUTA 091 DE ALMERÍA 2026,2026-05-24,Domingo,7.0,road running,Infantil,183,264,Almería,,Almería,0,2561,7K - Carreras infantiles
cruzandolameta,GRANADA EN MARCHA CONTRA EL CÁNCER 2026,2026-05-24,Domingo,5.0,Otros,Absoluta/General,416,539,Granada,Comarca de la Vega de Granada,Granada,0,2600,10 o 5 Km
cruzandolameta,"XXVIII Prueba de Fondo ""El Espárrago-Villa de Huétor Tajar”",2026-05-23,Sábado,10.0,road running,Absoluta/General,222,793,Huétor Tájar,Comarca de Loja,Granada,0,2477,10K
cruzandolameta,OLULA DEL RÍO - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-05-23,Sábado,8.9,road running,Absoluta/General,41,123,Olula del Río,Valle del Almanzora,Almería,0,2571,"8,9 Km"
cruzandolameta,SIERRA NEVADA LIMITE-GRAN FONDO 26,2026-05-23,Sábado,119.0,Ciclismo y btt,Absoluta/General,16,366,Cenes de la Vega,Comarca de la Vega de Granada,Granada,0,2599,119 km
cruzandolameta,VII MONTEVIVES BIKE RACE,2026-05-17,Domingo,21.097,Ciclismo y btt,Absoluta/General,10,149,Alhendín,Comarca de la Vega de Granada,Granada,0,2512,Media maratón
cruzandolameta,"XXXVIII Prueba de Fondo ""Ciudad de Órgiva""",2026-05-16,Sábado,18.5,road running,Absoluta/General,100,438,Órgiva,Comarca de la Alpujarra Granadina,Granada,0,2476,"18,5K"
cruzandolameta,ZURGENA - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-05-16,Sábado,8.0,road running,Absoluta/General,5,6,Zurgena,Valle del Almanzora,Almería,0,2570,8 Km
cruzandolameta,COÍN - CAMINITO DEL REY 2026,2026-05-10,Domingo,121.0,Ciclismo y btt,Absoluta/General,19,454,Coín,Valle del Guadalhorce,Málaga,0,2457,121
cruzandolameta,"XVI Gran Premio de Fondo ""Villa de Salobreña""",2026-05-10,Domingo,10.0,road running,Absoluta/General,403,1249,Salobreña,Comarca de la Costa Granadina,Granada,0,2475,10K
cruzandolameta,"XIX MEDIA MARATON ""CIUDAD DE LAS HORTALIZAS"" 2026",2026-05-10,Domingo,21.0,road running,Absoluta/General,39,281,"Ejido, El",,Almería,0,2536,21 Km - 10 Km - 5 Km
cruzandolameta,PARQUE DE MARÍA LUISA ''POWERADE'' - CIRCUITO DIVINA SEGUROS DE CARRERAS #SEVILLA10,2026-05-10,Domingo,10.0,road running,Absoluta/General,726,2427,Sevilla,,Sevilla,0,2550,10K - 5K
cruzandolameta,II RALLY ESCUELAS BTT LANJARON,2026-05-09,Sábado,0.0,Ciclismo y btt,Absoluta/General,4,14,Lanjarón,Comarca de la Alpujarra Granadina,Granada,0,2499,Rally
cruzandolameta,101 KM 24H LA LEGIÓN RONDA 2026,2026-05-09,Sábado,101.0,trail running,Absoluta/General,91,2718,Ronda,Serranía de Ronda,Málaga,0,2593,101 Km
cruzandolameta,BÉDAR - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-04-25,Sábado,9.61,road running,Absoluta/General,33,116,Bédar,,Almería,0,2553,"9,61 Km"
cruzandolameta,42 MEDIA MARATÓN ''CIUDAD DE GRANADA'' 2026,2026-04-25,Sábado,21.0,road running,Absoluta/General,1077,4073,Granada,Comarca de la Vega de Granada,Granada,0,2564,21 Km
cruzandolameta,ABADES STONE RACE 2026,2026-04-19,Domingo,0.0,trail running,Absoluta/General,12,74,Loja,Comarca de Loja,Granada,0,2454,Varias
cruzandolameta,"XXXVII Prueba de Fondo ""Ciudad de Alhama""",2026-04-19,Domingo,10.0,road running,Absoluta/General,224,813,Alhama de Granada,Comarca de Alhama,Granada,0,2474,10K
cruzandolameta,V BTT XCO NAZARI ALMUÑECAR,2026-04-19,Domingo,0.0,Ciclismo y btt,Absoluta/General,3,11,Almuñécar,Comarca de la Costa Granadina,Granada,0,2503,Rally
cruzandolameta,XV RUTA DE LAS FORTALEZAS - GENERAL,2026-04-18,Sábado,53.0,road running,Absoluta/General,1007,3152,Cartagena,Campo de Cartagena y Mar Menor,Murcia,0,2490,53 Km
cruzandolameta,XV RUTA DE LAS FORTALEZAS - PROMO,2026-04-18,Sábado,17.0,road running,Absoluta/General,189,200,Cartagena,Campo de Cartagena y Mar Menor,Murcia,0,2586,17 Km
cruzandolameta,XV RUTA DE LAS FORTALEZAS - JUVENIL/CADETE,2026-04-18,Sábado,17.0,road running,Absoluta/General,36,83,Cartagena,Campo de Cartagena y Mar Menor,Murcia,0,2587,17 Km
cruzandolameta,XV RUTA DE LAS FORTALEZAS - INFANTIL,2026-04-17,Viernes,17.0,road running,Absoluta/General,16,32,Cartagena,Campo de Cartagena y Mar Menor,Murcia,0,2588,17 Km
cruzandolameta,MEDIO MARATÓN ALMERÍA 2026,2026-04-12,Domingo,21.0,road running,Absoluta/General,623,651,Almería,,Almería,0,2424,21 Km Homologada por la RFEA - Carrera Saludable
cruzandolameta,XXVIII CARRERA POPULAR POR LA SALUD JAÉN Y CAMINATA INCLUSIVA,2026-04-12,Domingo,2.6,road running,Absoluta/General,421,628,Jaén,,Jaén,0,2542,"5,25 - 2,6 Km"
cruzandolameta,DISTRITO CERRO AMATE - CIRCUITO DIVINA SEGUROS DE CARRERAS #SEVILLA10,2026-04-12,Domingo,10.0,road running,Absoluta/General,815,2648,Sevilla,,Sevilla,0,2549,10K - 5K
cruzandolameta,20 CARRERA POPULAR MEMORIAL PADRE MARCELINO,2026-04-12,Domingo,0.0,road running,Absoluta/General,557,1518,Granada,Comarca de la Vega de Granada,Granada,0,2563,Varias
cruzandolameta,III CARRERA PLAYA DE MOTRIL,2026-04-11,Sábado,10.0,road running,Absoluta/General,88,68,Motril,Comarca de la Costa Granadina,Granada,0,2537,10K - 5K
cruzandolameta,BENAHADUX - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-03-28,Sábado,7.2,road running,Absoluta/General,56,205,Benahadux,,Almería,0,2545,"7,2 KM"
cruzandolameta,XI CARRERA AZUL POR EL AUTISMO,2026-03-22,Domingo,5.0,road running,Infantil,262,287,Santa Fe,Comarca de la Vega de Granada,Granada,0,2459,5 Km e infantiles
cruzandolameta,"XLIX Media Maratón ""Ciudad de Baza"" 2026",2026-03-22,Domingo,10.0,road running,Absoluta/General,102,501,Baza,Comarca de Baza,Granada,0,2473,Media maratón - 10K
cruzandolameta,V RUNNER FASHION CARRERA AZUL POR EL AUTISMO 2026,2026-03-22,Domingo,5.0,road running,Absoluta/General,501,482,Almería,,Almería,0,2532,5K
cruzandolameta,ENIX - CIRCUITO DE CARRERAS POPULARES DIPUTACIÓN DE ALMERÍA 2026,2026-03-21,Sábado,3.7,road running,Absoluta/General,4,9,Enix,,Almería,0,2541,"8 - 3,7 KM"
cruzandolameta,"XXI MARATÓN MTB ""GUZMÁN EL BUENO""",2026-03-21,Sábado,105.0,Ciclismo y btt,Absoluta/General,48,1909,Córdoba,,Córdoba,0,2555,105 Km
cruzandolameta,"TRAIL ""GUZMÁN EL BUENO"" 2026",2026-03-21,Sábado,62.0,Ciclismo y btt,Absoluta/General,140,673,Córdoba,,Córdoba,0,2556,62 Km
cruzandolameta,XII CARRERA SOLIDARIA AVE MARÍA,2026-03-15,Domingo,0.0,road running,Absoluta/General,392,800,Granada,Comarca de la Vega de Granada,Granada,0,2452,Varias
cruzandolameta,XII EXTREME FILABRES TRAIL 2026,2026-03-15,Domingo,12.0,trail running,Absoluta/General,16,75,Serón,Valle del Almanzora,Almería,0,2467,"32, 22 o 12 Km"
cruzandolameta,VI Prueba de Fondo “Villa de Iznalloz-Huella del Lince”,2026-03-15,Domingo,14.0,road running,Absoluta/General,153,660,Iznalloz,Comarca de Los Montes,Granada,0,2472,14K
cruzandolameta,TRIANA - LOS REMEDIOS ''TORRE SEVILLA'' - CIRCUITO DIVINA SEGUROS DE CARRERAS #SEVILLA10,2026-03-15,Domingo,10.0,road running,Absoluta/General,1105,3269,Sevilla,,Sevilla,0,2548,10K - 5K
cruzandolameta,"XXV Prueba de Fondo ""Ciudad de Loja""",2026-03-08,Domingo,10.0,road running,Absoluta/General,273,1043,Loja,Comarca de Loja,Granada,0,2471,10K
cruzandolameta,III MARATON VILLA ROMANA DE SALAR,2026-03-08,Domingo,42.195,Ciclismo y btt,Absoluta/General,5,94,Salar,Comarca de Loja,Granada,0,2519,Maratón
cruzandolameta,XXVI GRAN PREMIO COMARCA DE POLOPOS - LA MAMOLA 2026,2026-03-08,Domingo,0.0,Ciclismo y btt,Absoluta/General,20,135,Polopos,Comarca de la Costa Granadina,Granada,0,2525,Cronoescalada
cruzandolameta,X MEDIA MARATON ABADES SIERRA DE LOJA - MEMORIAL SALVADOR LUQUE MEGIAS,2026-03-01,Domingo,21.097,Ciclismo y btt,Absoluta/General,12,128,Loja,Comarca de Loja,Granada,0,2511,Media maratón
cruzandolameta,IX CARRERA DE LA MUJER DE MOTRIL,2026-02-28,Sábado,5.0,road running,Absoluta/General,480,202,Motril,Comarca de la Costa Granadina,Granada,0,2531,5 Km
cruzandolameta,XXXIV Prueba de Fondo “Juan Antonio Ruiz Navarro - Villa de Albolote”,2026-02-22,Domingo,10.0,road running,Absoluta/General,390,1345,Albolote,Comarca de la Vega de Granada,Granada,0,2470,10K
cruzandolameta,VI RALLY PUEBLO DE HUETOR VEGA,2026-02-22,Domingo,0.0,Ciclismo y btt,Absoluta/General,3,13,Huétor Vega,Comarca de la Vega de Granada,Granada,0,2501,Rally
cruzandolameta,SUBIDA A FUENTE DEL SABUCO LECRIN,2026-02-21,Sábado,21.097,Ciclismo y btt,Absoluta/General,9,93,Lecrín,Comarca del Valle de Lecrín,Granada,0,2510,Media maratón
cruzandolameta,VII RALLY VALLE DEL ZALABI,2026-02-15,Domingo,0.0,Ciclismo y btt,Absoluta/General,3,13,Alcudia de Guadix,Comarca de Guadix,Granada,0,2500,Rally
cruzandolameta,XIV EDICIÓN MTB - A.C.D. BOMBEROS LEVANTE ALMERIENSE 2026,2026-02-08,Domingo,40.0,Ciclismo y btt,Absoluta/General,17,390,Turre,,Almería,0,2466,40 Km
cruzandolameta,ULTRA COSTA TROPICAL – UTCT 2026,2026-01-31,Sábado,89.7,trail running,Absoluta/General,4,23,Motril,Comarca de la Costa Granadina,Granada,0,2377,"89,7 Km"
cruzandolameta,VI RALLY XCO CASERIO LOS LLANOS ALHENDIN -BULL BIKES,2026-01-31,Sábado,0.0,Ciclismo y btt,Absoluta/General,1,16,Alhendín,Comarca de la Vega de Granada,Granada,0,2498,Rally
cruzandolameta,XIII CARRERA POPULAR RUTA DE LOS SECADEROS,2026-01-25,Domingo,7.5,trail running,Absoluta/General,133,326,Cúllar Vega,Comarca de la Vega de Granada,Granada,0,2460,"7,5K"
cruzandolameta,V SAN SILVESTRAIL VILLA DE FINES,2025-12-31,Miércoles,10.0,Otros,Absoluta/General,32,92,Fines,Valle del Almanzora,Almería,0,2442,10 Km 350m +
cruzandolameta,SAN SILVESTRE VEGAS DEL GENIL 2025,2025-12-30,Martes,5.0,road running,Infantil,8,13,Vegas del Genil,Comarca de la Vega de Granada,Granada,0,2445,5K y carreras infantiles
cruzandolameta,XXXVIII CARRERA URBANA SAN SILVESTRE EL EJIDO 2025,2025-12-28,Domingo,10.0,road running,Absoluta/General,88,332,"Ejido, El",,Almería,0,2458,5 y 10 Km
cruzandolameta,SAN SILVESTRE CIUDAD DE ALMERÍA 2025,2025-12-28,Domingo,6.0,road running,Absoluta/General,834,1172,Almería,,Almería,0,2464,6 Km
cruzandolameta,XXIX SAN SILVESTRE BAILÉN,2025-12-27,Sábado,5.0,road running,Absoluta/General,402,707,Bailén,,Jaén,0,2435,5 Km
cruzandolameta,SAN SILVESTRE HUÉRCAL DE ALMERÍA 2025,2025-12-26,Viernes,5.0,road running,Absoluta/General,68,136,Huércal de Almería,,Almería,0,2456,5Km
cruzandolameta,TRAIL TERRERAS 2025,2025-12-21,Domingo,19.0,trail running,Absoluta/General,34,71,Benalúa,Comarca de Guadix,Granada,0,2436,9 o 19 Km
cruzandolameta,III CARRERA SAN SILVESTRE ATARFE 2025,2025-12-21,Domingo,5.0,road running,Absoluta/General,3,15,Atarfe,Comarca de la Vega de Granada,Granada,0,2443,"5 Km - 1,5K"
cruzandolameta,X SAN SILVESTRE CIUDAD DE PULIANAS 2025,2025-12-21,Domingo,8.0,road running,Absoluta/General,39,95,Pulianas,Comarca de la Vega de Granada,Granada,0,2447,8 Km
cruzandolameta,XV SAN SILVESTRE ''SUBIDA AL CASTILLEJO'',2025-12-20,Sábado,2.4,trail running,Absoluta/General,29,94,"Guajares, Los",Comarca del Valle de Lecrín,Granada,0,2426,"8,5 o 2,4 km"
